bar,bar_offset,pred_dir,actual_dir,dir_correct,pct_err,pred_vol,actual_vol,vol_ratio,close,rsi,trend,vol_pct
448,3,1,-1,False,1.0772751096580735,1064.0703,1126.9000000000015,0.9442455519566941,65175.32,40.025902999227895,DOWNTREND,57.99999999999999
448,4,1,-1,False,0.7360262751513669,1006.0664,793.2900000000009,1.2682202047800917,65404.0,40.025902999227895,DOWNTREND,57.99999999999999
448,5,1,-1,False,0.8317435400644368,990.41797,569.4899999999907,1.739131448752421,65326.89,40.025902999227895,DOWNTREND,57.99999999999999
472,0,1,-1,False,0.5560415728497761,679.66797,332.3799999999974,2.044852183494811,64265.26,42.320355527633076,DOWNTREND,60.0
472,1,1,-1,False,0.5883180456179914,917.8828,151.3000000000029,6.066641192993935,64307.08,42.320355527633076,DOWNTREND,60.0
472,2,1,-1,False,0.49180916217292436,698.35547,143.5,4.866588632404182,64295.01,42.320355527633076,DOWNTREND,60.0
472,3,1,-1,False,0.5824266351145847,925.1992,83.98999999999796,11.015587793189933,64262.01,42.320355527633076,DOWNTREND,60.0
472,4,1,-1,False,0.25300675808888984,746.5156,259.0,2.8822997104247103,64416.14,42.320355527633076,DOWNTREND,60.0
472,5,-1,-1,True,0.13347766763999158,920.3594,83.54000000000087,11.016990363897419,64415.27,42.320355527633076,DOWNTREND,60.0
496,0,1,-1,False,0.4732835575925596,901.0781,604.9599999999991,1.489483808846868,61445.26,40.9118343741365,DOWNTREND,56.00000000000001
496,1,1,-1,False,0.6841853002528466,1308.832,797.1999999999971,1.6417862910812906,61467.86,40.9118343741365,DOWNTREND,56.00000000000001
496,2,1,-1,False,2.146032178929148,2020.5664,831.7199999999939,2.4293829729356213,61000.01,40.9118343741365,DOWNTREND,56.00000000000001
496,3,1,-1,False,2.7066729987140428,1973.8516,443.6600000000035,4.449018533336304,60864.99,40.9118343741365,DOWNTREND,56.00000000000001
496,4,1,-1,False,2.902557673331283,1423.5234,535.2699999999968,2.659449319969377,61037.31,40.9118343741365,DOWNTREND,56.00000000000001
496,5,1,-1,False,4.131571206604068,1966.5664,585.3700000000026,3.3595271473597745,60794.01,40.9118343741365,DOWNTREND,56.00000000000001
520,0,1,1,True,0.5181872867933723,1220.2656,320.58000000000175,3.8064309220787114,61560.0,52.66225054432104,DOWNTREND,12.0
520,1,1,1,True,0.36367336299517405,875.54297,514.0,1.7033909897859922,61717.9,52.66225054432104,DOWNTREND,12.0
520,2,1,1,True,0.40835730884521787,1697.2812,519.7999999999956,3.2652582724124937,62026.83,52.66225054432104,DOWNTREND,12.0
520,3,1,1,True,0.5976897585404737,1520.457,1223.560000000005,1.242650161209907,62772.01,52.66225054432104,DOWNTREND,12.0
520,4,1,1,True,1.4371979122348282,1360.4688,1245.010000000002,1.092737206930063,63437.69,52.66225054432104,DOWNTREND,12.0
520,5,1,1,True,0.7512135666293231,1478.707,243.72000000000116,6.067237121491847,63277.84,52.66225054432104,DOWNTREND,12.0
544,0,1,-1,False,1.6829607545210525,1190.5352,1554.1800000000003,0.7660214108082718,57761.94,24.45164554896921,DOWNTREND,72.0
544,1,1,-1,False,1.3038369130546956,1301.5469,1579.1900000000023,0.8241863708610098,58140.0,24.45164554896921,DOWNTREND,72.0
544,2,1,1,True,1.5655749419819793,994.33203,923.9700000000012,1.076151856932583,58283.62,24.45164554896921,DOWNTREND,72.0
544,3,1,-1,False,4.351468891065922,925.28516,1947.1299999999974,0.4752046120443942,57050.01,24.45164554896921,DOWNTREND,72.0
544,4,1,-1,False,8.54878567914567,1575.5508,2546.0,0.6188337711115475,55227.99,24.45164554896921,DOWNTREND,72.0
544,5,1,-1,False,10.722728592549299,1121.1914,1870.489999999998,0.599410532133292,54415.05,24.45164554896921,DOWNTREND,72.0
568,0,1,1,True,0.84570400222137,1916.3203,2495.6200000000026,0.7678734392655925,57154.01,48.182723183493344,DOWNTREND,98.0
568,1,1,-1,False,2.8364576055315625,1699.5391,2821.0999999999985,0.6024384327035557,55761.52,48.182723183493344,DOWNTREND,98.0
568,2,1,1,True,2.7078811605935242,1802.5078,1149.25,1.568420981074614,56477.31,48.182723183493344,DOWNTREND,98.0
568,3,1,1,True,3.1489984416716488,2022.2617,771.9400000000023,2.619713603064997,56714.62,48.182723183493344,DOWNTREND,98.0
568,4,1,1,True,4.090917270497176,1900.3477,1073.2100000000064,1.770713705845071,57168.36,48.182723183493344,DOWNTREND,98.0
568,5,1,1,True,4.821558263289782,2061.6445,742.5,2.7766256313131312,57116.84,48.182723183493344,DOWNTREND,98.0
592,0,1,1,True,0.7988111946393511,1201.7539,567.2699999999968,2.1184866223315297,57203.54,47.03119755859917,UPTREND,12.0
592,1,1,1,True,0.3827405671316178,1979.0508,1278.0,1.548553036971831,58214.0,47.03119755859917,UPTREND,12.0
592,2,1,1,True,1.14929214876126,1319.9727,1026.6800000000003,1.2856709551661663,57576.01,47.03119755859917,UPTREND,12.0
592,3,1,1,True,0.8701268351900469,1763.0,756.0400000000009,2.331887201735355,57889.1,47.03119755859917,UPTREND,12.0
592,4,1,1,True,1.1800842464627945,1864.4141,229.11000000000058,8.137637215747873,57814.0,47.03119755859917,UPTREND,12.0
592,5,1,1,True,1.4083177963435656,2117.3438,459.45000000000437,4.608431276526238,58170.32,47.03119755859917,UPTREND,12.0
616,0,-1,1,False,1.6805324473916927,2418.9102,1498.9599999999991,1.6137256205969481,63746.11,67.14729737543394,UPTREND,80.0
616,1,-1,1,False,4.110304356283398,1640.293,1897.0299999999988,0.8646636946964471,64878.24,67.14729737543394,UPTREND,80.0
616,2,-1,1,False,4.517055908708038,2644.164,1088.4400000000023,2.4293154078313863,65165.43,67.14729737543394,UPTREND,80.0
