bar,bar_offset,pred_dir,actual_dir,dir_correct,pct_err,pred_vol,actual_vol,rsi,trend,vol_pct,close
604,0,-1,1,False,0.1349892822854228,1845.3281,496.0,67.24253643875369,UPTREND,4.0,60099.1
604,1,-1,1,False,0.35875555472338727,2433.8867,769.4599999999991,67.24253643875369,UPTREND,4.0,60084.0
604,2,-1,-1,True,0.034954932314398945,1645.2031,290.82999999999447,67.24253643875369,UPTREND,4.0,59915.99
604,3,-1,1,False,1.7354430851323728,1303.6719,1540.6900000000023,67.24253643875369,UPTREND,4.0,60797.91
604,4,-1,1,False,4.599609691438835,1379.1094,2163.709999999999,67.24253643875369,UPTREND,4.0,62647.87
604,5,1,1,True,4.407637240746839,1307.6523,650.989999999998,67.24253643875369,UPTREND,4.0,62840.12
610,0,-1,-1,True,0.11878742754667436,1739.9531,953.7099999999991,74.32157934462234,UPTREND,50.0,62454.0
610,1,-1,1,False,1.0575434642052486,1570.6406,883.3300000000017,74.32157934462234,UPTREND,50.0,63026.0
610,2,-1,1,False,1.9841877723311547,1776.9648,968.1500000000015,74.32157934462234,UPTREND,50.0,63342.0
610,3,-1,1,False,3.63329735821905,1448.2578,1648.3499999999985,74.32157934462234,UPTREND,50.0,64724.14
610,4,-1,1,False,3.943775545487762,1476.7969,519.2900000000009,74.32157934462234,UPTREND,50.0,64752.14
610,5,-1,1,False,1.270095046093485,1692.3047,2272.159999999996,74.32157934462234,UPTREND,50.0,62895.01
616,0,-1,1,False,1.512501360867354,1947.4727,1498.9599999999991,67.14729737543394,UPTREND,80.0,63746.11
616,1,-1,1,False,3.701323095771399,1964.6133,1897.0299999999988,67.14729737543394,UPTREND,80.0,64878.24
616,2,-1,1,False,4.311335492607047,2436.789,1088.4400000000023,67.14729737543394,UPTREND,80.0,65165.43
616,3,-1,1,False,4.679840280016644,2308.5898,1273.9700000000012,67.14729737543394,UPTREND,80.0,65043.99
616,4,-1,1,False,5.980602792227781,1114.3359,1196.320000000007,67.14729737543394,UPTREND,80.0,65701.66
616,5,-1,1,False,5.895260207560759,1423.3438,794.5199999999968,67.14729737543394,UPTREND,80.0,65258.0
622,0,-1,-1,True,0.6391777598417099,1633.7695,940.0,64.82317106540147,UPTREND,64.0,64723.73
622,1,-1,-1,True,0.1483314982338116,1348.8867,862.5899999999965,64.82317106540147,UPTREND,64.0,64724.01
622,2,-1,-1,True,0.29652715350035075,2027.9844,912.989999999998,64.82317106540147,UPTREND,64.0,64585.78
622,3,-1,-1,True,0.7041554314622724,2158.3242,614.8899999999994,64.82317106540147,UPTREND,64.0,64087.99
622,4,-1,-1,True,2.4529249308718986,1659.6172,1223.300000000003,64.82317106540147,UPTREND,64.0,64865.08
622,5,-1,-1,True,3.05273183800334,1807.332,659.1500000000015,64.82317106540147,UPTREND,64.0,64668.0
628,0,-1,1,False,1.1454726153525434,1562.5469,508.0599999999977,62.15979735217869,UPTREND,16.0,64758.0
628,1,-1,-1,True,0.10066102837162538,1900.9336,1711.2900000000009,62.15979735217869,UPTREND,16.0,63538.12
628,2,-1,-1,True,0.7925529561010148,1315.4844,720.0299999999988,62.15979735217869,UPTREND,16.0,63555.0
628,3,-1,-1,True,1.165158400210537,1508.1406,684.2200000000012,62.15979735217869,UPTREND,16.0,63987.92
628,4,-1,-1,True,1.8785100077730277,1518.207,1067.9500000000044,62.15979735217869,UPTREND,16.0,64325.0
628,5,-1,-1,True,1.1794829686496455,1447.6289,886.0,62.15979735217869,UPTREND,16.0,63694.01
634,0,-1,1,False,0.8984874582787448,1952.5508,773.7599999999948,55.00708330716654,UPTREND,54.0,64116.0
634,1,-1,1,False,4.052263461588416,1926.6211,1882.4300000000003,55.00708330716654,UPTREND,54.0,65836.77
